"","ID","block","risk","p.left","change","trial","prediction","outcome"
"537",17471,1,"high",0.6,NA,57,"right","right"
"538",17471,1,"high",0.6,NA,58,"right","left"
"539",17471,1,"high",0.6,NA,59,"left","right"
"540",17471,1,"high",0.6,NA,60,"right","left"
"541",17471,1,"high",0.6,NA,61,"right","left"
"542",17471,1,"high",0.6,NA,62,"right","left"
"543",17471,1,"high",0.6,NA,63,"left","right"
"544",17471,1,"high",0.6,NA,64,"right","left"
"545",17471,1,"low",0.15,NA,65,"right","right"
"546",17471,1,"low",0.15,NA,66,"left","right"
"547",17471,1,"low",0.15,NA,67,"left","right"
"548",17471,1,"low",0.15,NA,68,"left","left"
"549",17471,1,"low",0.15,NA,69,"left","right"
"550",17471,1,"low",0.15,NA,70,"right","right"
"551",17471,1,"low",0.15,NA,71,"right","right"
"552",17471,1,"low",0.15,NA,72,"right","right"
"553",17471,1,"low",0.15,NA,73,"right","right"
"554",17471,1,"low",0.15,NA,74,"right","right"
"555",17471,1,"low",0.15,NA,75,"left","right"
"556",17471,1,"low",0.15,NA,76,"left","right"
"557",17471,1,"low",0.15,NA,77,"right","left"
"558",17471,1,"low",0.15,NA,78,"left","right"
"559",17471,1,"low",0.15,NA,79,"left","right"
"560",17471,1,"low",0.15,NA,80,"right","right"
"561",17471,1,"high",0.6,NA,81,"right","left"
"562",17471,1,"high",0.6,NA,82,"left","right"
"563",17471,1,"high",0.6,NA,83,"right","left"
"564",17471,1,"high",0.6,NA,84,"left","right"
"565",17471,1,"high",0.6,NA,85,"right","left"
"566",17471,1,"high",0.6,NA,86,"right","left"
"567",17471,1,"high",0.6,NA,87,"left","right"
"568",17471,1,"high",0.6,NA,88,"right","left"
"569",17471,1,"high",0.6,NA,89,"right","left"
"570",17471,1,"high",0.6,NA,90,"left","right"
"571",17471,1,"high",0.6,NA,91,"left","right"
"572",17471,1,"high",0.6,NA,92,"right","right"
"573",17471,1,"high",0.6,NA,93,"right","left"
"574",17471,1,"high",0.6,NA,94,"right","left"
"575",17471,1,"high",0.6,NA,95,"left","left"
"576",17471,1,"high",0.6,NA,96,"left","right"
"577",17471,1,"low",0.15,NA,97,"right","right"
"578",17471,1,"low",0.15,NA,98,"left","right"
"579",17471,1,"low",0.15,NA,99,"left","right"
"580",17471,1,"low",0.15,NA,100,"left","right"
"581",17471,1,"low",0.15,NA,101,"right","right"
"582",17471,1,"low",0.15,NA,102,"right","right"
"583",17471,1,"low",0.15,NA,103,"right","right"
"584",17471,1,"low",0.15,NA,104,"left","left"
"585",17471,1,"low",0.15,NA,105,"left","right"
"586",17471,1,"low",0.15,NA,106,"right","left"
"587",17471,1,"low",0.15,NA,107,"right","right"
"588",17471,1,"low",0.15,NA,108,"right","right"
"589",17471,1,"low",0.15,NA,109,"right","left"
"590",17471,1,"low",0.15,NA,110,"left","right"
"591",17471,1,"low",0.15,NA,111,"right","right"
"592",17471,1,"low",0.15,NA,112,"right","right"
"593",17471,1,"low",0.15,NA,113,"right","right"
"594",17471,1,"low",0.15,NA,114,"right","left"
"595",17471,1,"low",0.15,NA,115,"left","right"
"596",17471,1,"low",0.15,NA,116,"right","right"
"597",17471,1,"low",0.15,NA,117,"right","right"
"598",17471,1,"low",0.15,NA,118,"left","right"
"599",17471,1,"low",0.15,NA,119,"right","right"
"600",17471,1,"low",0.15,NA,120,"left","right"
"601",17471,1,"high",0.4,NA,121,"left","left"
"602",17471,1,"high",0.4,NA,122,"left","right"
"603",17471,1,"high",0.4,NA,123,"right","left"
"604",17471,1,"high",0.4,NA,124,"left","left"
"605",17471,1,"high",0.4,NA,125,"left","left"
"606",17471,1,"high",0.4,NA,126,"right","right"
"607",17471,1,"high",0.4,NA,127,"right","left"
"608",17471,1,"high",0.4,NA,128,"left","right"
"609",17471,1,"high",0.4,NA,129,"left","left"
"610",17471,1,"high",0.4,NA,130,"left","right"
"611",17471,1,"high",0.4,NA,131,"right","right"
"612",17471,1,"high",0.4,NA,132,"right","right"
"613",17471,1,"high",0.4,NA,133,"left","right"
"614",17471,1,"high",0.4,NA,134,"right","right"
"615",17471,1,"high",0.4,NA,135,"right","right"
"616",17471,1,"high",0.4,NA,136,"right","right"
"617",17471,1,"low",0.85,NA,137,"right","left"
"618",17471,1,"low",0.85,NA,138,"left","left"
"619",17471,1,"low",0.85,NA,139,"left","right"
"620",17471,1,"low",0.85,NA,140,"right","left"
"621",17471,1,"low",0.85,NA,141,"left","left"
"622",17471,1,"low",0.85,NA,142,"right","left"
"623",17471,1,"low",0.85,NA,143,"right","left"
"624",17471,1,"low",0.85,NA,144,"left","left"
"625",17471,1,"low",0.85,NA,145,"left","left"
"626",17471,1,"low",0.85,NA,146,"left","left"
"627",17471,1,"low",0.85,NA,147,"right","left"
"628",17471,1,"low",0.85,NA,148,"right","left"
"629",17471,1,"low",0.85,NA,149,"left","left"
"630",17471,1,"low",0.85,NA,150,"left","left"
"631",17471,1,"low",0.85,NA,151,"left","right"
"632",17471,1,"low",0.85,NA,152,"right","left"
"633",17471,1,"low",0.85,NA,153,"left","right"
"634",17471,1,"low",0.85,NA,154,"right","left"
"635",17471,1,"low",0.85,NA,155,"right","left"
"636",17471,1,"low",0.85,NA,156,"right","left"
"637",17471,1,"low",0.85,NA,157,"right","left"
"638",17471,1,"low",0.85,NA,158,"left","left"
"639",17471,1,"low",0.85,NA,159,"left","left"
"640",17471,1,"low",0.85,NA,160,"left","left"
"641",18502,1,"low",0.85,NA,1,"right","left"
"642",18502,1,"low",0.85,NA,2,"left","left"
"643",18502,1,"low",0.85,NA,3,"left","right"
"644",18502,1,"low",0.85,NA,4,"left","right"
"645",18502,1,"low",0.85,NA,5,"right","left"
"646",18502,1,"low",0.85,NA,6,"right","left"
"647",18502,1,"low",0.85,NA,7,"right","left"
"648",18502,1,"low",0.85,NA,8,"right","left"
"649",18502,1,"low",0.85,NA,9,"left","left"
"650",18502,1,"low",0.85,NA,10,"left","left"
"651",18502,1,"low",0.85,NA,11,"left","left"
"652",18502,1,"low",0.85,NA,12,"left","left"
"653",18502,1,"low",0.85,NA,13,"left","left"
"654",18502,1,"low",0.85,NA,14,"left","left"
"655",18502,1,"low",0.85,NA,15,"left","right"
"656",18502,1,"low",0.85,NA,16,"right","right"
"657",18502,1,"low",0.85,NA,17,"right","right"
"658",18502,1,"low",0.85,NA,18,"right","left"
"659",18502,1,"low",0.85,NA,19,"left","left"
"660",18502,1,"low",0.85,NA,20,"left","left"
"661",18502,1,"high",0.4,NA,21,"left","right"
"662",18502,1,"high",0.4,NA,22,"right","left"
"663",18502,1,"high",0.4,NA,23,"right","right"
"664",18502,1,"high",0.4,NA,24,"right","right"
"665",18502,1,"high",0.4,NA,25,"left","left"
"666",18502,1,"high",0.4,NA,26,"left","right"
"667",18502,1,"high",0.4,NA,27,"left","left"
"668",18502,1,"high",0.4,NA,28,"left","right"
"669",18502,1,"high",0.4,NA,29,"right","left"
"670",18502,1,"high",0.4,NA,30,"right","left"
"671",18502,1,"high",0.4,NA,31,"right","right"
"672",18502,1,"high",0.4,NA,32,"right","right"
"673",18502,1,"high",0.4,NA,33,"left","right"
"674",18502,1,"high",0.4,NA,34,"right","right"
"675",18502,1,"high",0.4,NA,35,"right","right"
"676",18502,1,"high",0.4,NA,36,"left","right"
"677",18502,1,"high",0.4,NA,37,"left","right"
"678",18502,1,"high",0.4,NA,38,"left","left"
"679",18502,1,"high",0.4,NA,39,"right","right"
"680",18502,1,"high",0.4,NA,40,"right","right"
"681",18502,1,"high",0.4,NA,41,"right","left"
"682",18502,1,"high",0.4,NA,42,"right","left"
"683",18502,1,"high",0.4,NA,43,"left","right"
"684",18502,1,"high",0.4,NA,44,"right","right"
"685",18502,1,"high",0.6,NA,45,"right","left"
"686",18502,1,"high",0.6,NA,46,"right","right"
"687",18502,1,"high",0.6,NA,47,"right","left"
"688",18502,1,"high",0.6,NA,48,"left","right"
"689",18502,1,"high",0.6,NA,49,"left","left"
"690",18502,1,"high",0.6,NA,50,"left","left"
"691",18502,1,"high",0.6,NA,51,"left","right"
"692",18502,1,"high",0.6,NA,52,"left","left"
"693",18502,1,"high",0.6,NA,53,"left","left"
"694",18502,1,"high",0.6,NA,54,"left","right"
"695",18502,1,"high",0.6,NA,55,"right","right"
"696",18502,1,"high",0.6,NA,56,"right","left"
"697",18502,1,"high",0.6,NA,57,"right","right"
"698",18502,1,"high",0.6,NA,58,"right","right"
"699",18502,1,"high",0.6,NA,59,"right","right"
"700",18502,1,"high",0.6,NA,60,"left","right"
"701",18502,1,"high",0.6,NA,61,"right","left"
"702",18502,1,"high",0.6,NA,62,"right","right"
"703",18502,1,"high",0.6,NA,63,"left","left"
"704",18502,1,"high",0.6,NA,64,"right","right"
"705",18502,1,"low",0.15,NA,65,"left","right"
"706",18502,1,"low",0.15,NA,66,"right","right"
"707",18502,1,"low",0.15,NA,67,"right","right"
"708",18502,1,"low",0.15,NA,68,"left","right"
"709",18502,1,"low",0.15,NA,69,"left","right"
"710",18502,1,"low",0.15,NA,70,"left","right"
"711",18502,1,"low",0.15,NA,71,"right","right"
"712",18502,1,"low",0.15,NA,72,"right","right"
"713",18502,1,"low",0.15,NA,73,"right","right"
"714",18502,1,"low",0.15,NA,74,"right","right"
"715",18502,1,"low",0.15,NA,75,"right","left"
"716",18502,1,"low",0.15,NA,76,"right","right"
"717",18502,1,"low",0.15,NA,77,"right","right"
"718",18502,1,"low",0.15,NA,78,"left","right"
"719",18502,1,"low",0.15,NA,79,"left","right"
"720",18502,1,"low",0.15,NA,80,"left","right"
"721",18502,1,"high",0.6,NA,81,"right","left"
"722",18502,1,"high",0.6,NA,82,"right","left"
"723",18502,1,"high",0.6,NA,83,"left","right"
"724",18502,1,"high",0.6,NA,84,"right","left"
"725",18502,1,"high",0.6,NA,85,"right","left"
"726",18502,1,"high",0.6,NA,86,"right","right"
"727",18502,1,"high",0.6,NA,87,"left","right"
"728",18502,1,"high",0.6,NA,88,"left","right"
"729",18502,1,"high",0.6,NA,89,"left","right"
"730",18502,1,"high",0.6,NA,90,"left","right"
"731",18502,1,"high",0.6,NA,91,"left","right"
"732",18502,1,"high",0.6,NA,92,"left","right"
"733",18502,1,"high",0.6,NA,93,"left","left"
"734",18502,1,"high",0.6,NA,94,"left","right"
"735",18502,1,"high",0.6,NA,95,"right","left"
"736",18502,1,"high",0.6,NA,96,"right","right"
"737",18502,1,"low",0.15,NA,97,"right","right"
"738",18502,1,"low",0.15,NA,98,"right","left"
"739",18502,1,"low",0.15,NA,99,"right","right"
"740",18502,1,"low",0.15,NA,100,"left","left"
"741",18502,1,"low",0.15,NA,101,"left","right"
"742",18502,1,"low",0.15,NA,102,"right","right"
"743",18502,1,"low",0.15,NA,103,"right","right"
"744",18502,1,"low",0.15,NA,104,"right","right"
"745",18502,1,"low",0.15,NA,105,"right","right"
"746",18502,1,"low",0.15,NA,106,"left","right"
"747",18502,1,"low",0.15,NA,107,"right","left"
"748",18502,1,"low",0.15,NA,108,"left","right"
"749",18502,1,"low",0.15,NA,109,"right","right"
"750",18502,1,"low",0.15,NA,110,"right","right"
"751",18502,1,"low",0.15,NA,111,"right","right"
"752",18502,1,"low",0.15,NA,112,"right","right"
"753",18502,1,"low",0.15,NA,113,"right","right"
"754",18502,1,"low",0.15,NA,114,"right","right"
"755",18502,1,"low",0.15,NA,115,"right","right"
"756",18502,1,"low",0.15,NA,116,"left","right"
"757",18502,1,"low",0.15,NA,117,"left","right"
"758",18502,1,"low",0.15,NA,118,"right","right"
"759",18502,1,"low",0.15,NA,119,"right","right"
"760",18502,1,"low",0.15,NA,120,"right","right"
"761",18502,1,"high",0.4,NA,121,"right","right"
"762",18502,1,"high",0.4,NA,122,"right","right"
"763",18502,1,"high",0.4,NA,123,"right","right"
"764",18502,1,"high",0.4,NA,124,"right","right"
"765",18502,1,"high",0.4,NA,125,"right","right"
"766",18502,1,"high",0.4,NA,126,"right","right"
"767",18502,1,"high",0.4,NA,127,"right","left"
"768",18502,1,"high",0.4,NA,128,"left","right"
"769",18502,1,"high",0.4,NA,129,"left","left"
"770",18502,1,"high",0.4,NA,130,"left","right"
"771",18502,1,"high",0.4,NA,131,"right","left"
"772",18502,1,"high",0.4,NA,132,"right","left"
"773",18502,1,"high",0.4,NA,133,"left","right"
"774",18502,1,"high",0.4,NA,134,"left","left"
"775",18502,1,"high",0.4,NA,135,"left","right"
"776",18502,1,"high",0.4,NA,136,"right","right"
"777",18502,1,"low",0.85,NA,137,"right","left"
"778",18502,1,"low",0.85,NA,138,"right","right"
"779",18502,1,"low",0.85,NA,139,"right","left"
"780",18502,1,"low",0.85,NA,140,"left","left"
"781",18502,1,"low",0.85,NA,141,"left","left"
"782",18502,1,"low",0.85,NA,142,"left","left"
"783",18502,1,"low",0.85,NA,143,"left","left"
"784",18502,1,"low",0.85,NA,144,"left","right"
"785",18502,1,"low",0.85,NA,145,"left","right"
"786",18502,1,"low",0.85,NA,146,"right","left"
"787",18502,1,"low",0.85,NA,147,"left","left"
"788",18502,1,"low",0.85,NA,148,"left","left"
"789",18502,1,"low",0.85,NA,149,"right","left"
"790",18502,1,"low",0.85,NA,150,"left","left"
"791",18502,1,"low",0.85,NA,151,"left","left"
"792",18502,1,"low",0.85,NA,152,"left","left"
"793",18502,1,"low",0.85,NA,153,"right","left"
"794",18502,1,"low",0.85,NA,154,"left","left"
"795",18502,1,"low",0.85,NA,155,"left","left"
"796",18502,1,"low",0.85,NA,156,"left","right"
"797",18502,1,"low",0.85,NA,157,"left","left"
"798",18502,1,"low",0.85,NA,158,"right","left"
"799",18502,1,"low",0.85,NA,159,"right","left"
"800",18502,1,"low",0.85,NA,160,"left","left"
"801",19472,1,"low",0.85,NA,1,"left","left"
"802",19472,1,"low",0.85,NA,2,"right","right"
"803",19472,1,"low",0.85,NA,3,"left","left"
"804",19472,1,"low",0.85,NA,4,"left","left"
"805",19472,1,"low",0.85,NA,5,"right","left"
"806",19472,1,"low",0.85,NA,6,"left","left"
"807",19472,1,"low",0.85,NA,7,"left","left"
"808",19472,1,"low",0.85,NA,8,"left","left"
"809",19472,1,"low",0.85,NA,9,"left","left"
"810",19472,1,"low",0.85,NA,10,"left","left"
"811",19472,1,"low",0.85,NA,11,"left","right"
"812",19472,1,"low",0.85,NA,12,"left","left"
"813",19472,1,"low",0.85,NA,13,"left","left"
"814",19472,1,"low",0.85,NA,14,"left","left"
"815",19472,1,"low",0.85,NA,15,"left","left"
"816",19472,1,"low",0.85,NA,16,"left","left"
"817",19472,1,"low",0.85,NA,17,"left","left"
"818",19472,1,"low",0.85,NA,18,"left","right"
"819",19472,1,"low",0.85,NA,19,"left","right"
"820",19472,1,"low",0.85,NA,20,"right","left"
"821",19472,1,"high",0.4,NA,21,"left","left"
"822",19472,1,"high",0.4,NA,22,"left","right"
"823",19472,1,"high",0.4,NA,23,"right","right"
"824",19472,1,"high",0.4,NA,24,"right","left"
"825",19472,1,"high",0.4,NA,25,"left","right"
"826",19472,1,"high",0.4,NA,26,"left","right"
"827",19472,1,"high",0.4,NA,27,"left","right"
"828",19472,1,"high",0.4,NA,28,"right","right"
"829",19472,1,"high",0.4,NA,29,"right","right"
"830",19472,1,"high",0.4,NA,30,"right","right"
"831",19472,1,"high",0.4,NA,31,"right","left"
"832",19472,1,"high",0.4,NA,32,"left","right"
"833",19472,1,"high",0.4,NA,33,"right","left"
"834",19472,1,"high",0.4,NA,34,"right","left"
"835",19472,1,"high",0.4,NA,35,"left","left"
"836",19472,1,"high",0.4,NA,36,"left","left"
"837",19472,1,"high",0.4,NA,37,"left","left"
"838",19472,1,"high",0.4,NA,38,"left","right"
"839",19472,1,"high",0.4,NA,39,"right","left"
"840",19472,1,"high",0.4,NA,40,"right","right"
"841",19472,1,"high",0.4,NA,41,"left","left"
"842",19472,1,"high",0.4,NA,42,"left","right"
"843",19472,1,"high",0.4,NA,43,"left","right"
"844",19472,1,"high",0.4,NA,44,"right","right"
"845",19472,1,"high",0.6,NA,45,"right","left"
"846",19472,1,"high",0.6,NA,46,"right","left"
"847",19472,1,"high",0.6,NA,47,"left","right"
"848",19472,1,"high",0.6,NA,48,"left","right"
"849",19472,1,"high",0.6,NA,49,"right","left"
"850",19472,1,"high",0.6,NA,50,"right","left"
"851",19472,1,"high",0.6,NA,51,"left","left"
"852",19472,1,"high",0.6,NA,52,"left","right"
"853",19472,1,"high",0.6,NA,53,"right","left"
"854",19472,1,"high",0.6,NA,54,"left","left"
"855",19472,1,"high",0.6,NA,55,"left","right"
"856",19472,1,"high",0.6,NA,56,"left","right"
"857",19472,1,"high",0.6,NA,57,"right","left"
"858",19472,1,"high",0.6,NA,58,"right","right"
"859",19472,1,"high",0.6,NA,59,"right","left"
"860",19472,1,"high",0.6,NA,60,"left","left"
"861",19472,1,"high",0.6,NA,61,"left","right"
"862",19472,1,"high",0.6,NA,62,"right","right"
"863",19472,1,"high",0.6,NA,63,"right","right"
"864",19472,1,"high",0.6,NA,64,"right","left"
"865",19472,1,"low",0.15,NA,65,"left","right"
"866",19472,1,"low",0.15,NA,66,"left","right"
"867",19472,1,"low",0.15,NA,67,"right","left"
"868",19472,1,"low",0.15,NA,68,"right","right"
"869",19472,1,"low",0.15,NA,69,"right","right"
"870",19472,1,"low",0.15,NA,70,"right","right"
"871",19472,1,"low",0.15,NA,71,"right","right"
"872",19472,1,"low",0.15,NA,72,"right","right"
"873",19472,1,"low",0.15,NA,73,"right","left"
"874",19472,1,"low",0.15,NA,74,"right","right"
"875",19472,1,"low",0.15,NA,75,"left","left"
"876",19472,1,"low",0.15,NA,76,"right","right"
"877",19472,1,"low",0.15,NA,77,"left","right"
"878",19472,1,"low",0.15,NA,78,"right","right"
"879",19472,1,"low",0.15,NA,79,"right","right"
"880",19472,1,"low",0.15,NA,80,"right","right"
"881",19472,1,"high",0.6,NA,81,"right","left"
"882",19472,1,"high",0.6,NA,82,"left","right"
"883",19472,1,"high",0.6,NA,83,"right","left"
"884",19472,1,"high",0.6,NA,84,"right","left"
"885",19472,1,"high",0.6,NA,85,"left","left"
"886",19472,1,"high",0.6,NA,86,"left","left"
"887",19472,1,"high",0.6,NA,87,"left","left"
"888",19472,1,"high",0.6,NA,88,"left","left"
"889",19472,1,"high",0.6,NA,89,"left","right"
"890",19472,1,"high",0.6,NA,90,"right","right"
"891",19472,1,"high",0.6,NA,91,"right","right"
"892",19472,1,"high",0.6,NA,92,"right","left"
"893",19472,1,"high",0.6,NA,93,"left","right"
"894",19472,1,"high",0.6,NA,94,"left","left"
"895",19472,1,"high",0.6,NA,95,"left","right"
"896",19472,1,"high",0.6,NA,96,"right","right"
"897",19472,1,"low",0.15,NA,97,"right","right"
"898",19472,1,"low",0.15,NA,98,"right","right"
"899",19472,1,"low",0.15,NA,99,"right","right"
"900",19472,1,"low",0.15,NA,100,"left","right"
"901",19472,1,"low",0.15,NA,101,"left","right"
"902",19472,1,"low",0.15,NA,102,"right","right"
"903",19472,1,"low",0.15,NA,103,"right","right"
"904",19472,1,"low",0.15,NA,104,"right","right"
"905",19472,1,"low",0.15,NA,105,"right","right"
"906",19472,1,"low",0.15,NA,106,"right","right"
"907",19472,1,"low",0.15,NA,107,"right","right"
"908",19472,1,"low",0.15,NA,108,"right","right"
"909",19472,1,"low",0.15,NA,109,"right","left"
"910",19472,1,"low",0.15,NA,110,"left","right"
"911",19472,1,"low",0.15,NA,111,"left","right"
"912",19472,1,"low",0.15,NA,112,"right","right"
"913",19472,1,"low",0.15,NA,113,"right","right"
"914",19472,1,"low",0.15,NA,114,"right","right"
"915",19472,1,"low",0.15,NA,115,"right","right"
"916",19472,1,"low",0.15,NA,116,"right","right"
"917",19472,1,"low",0.15,NA,117,"left","left"
"918",19472,1,"low",0.15,NA,118,"left","right"
"919",19472,1,"low",0.15,NA,119,"right","right"
"920",19472,1,"low",0.15,NA,120,"right","right"
"921",19472,1,"high",0.4,NA,121,"right","right"
"922",19472,1,"high",0.4,NA,122,"left","left"
"923",19472,1,"high",0.4,NA,123,"left","right"
"924",19472,1,"high",0.4,NA,124,"right","right"
"925",19472,1,"high",0.4,NA,125,"right","right"
"926",19472,1,"high",0.4,NA,126,"right","left"
"927",19472,1,"high",0.4,NA,127,"left","right"
"928",19472,1,"high",0.4,NA,128,"right","left"
"929",19472,1,"high",0.4,NA,129,"left","left"
"930",19472,1,"high",0.4,NA,130,"left","left"
"931",19472,1,"high",0.4,NA,131,"left","right"
"932",19472,1,"high",0.4,NA,132,"right","left"
"933",19472,1,"high",0.4,NA,133,"left","right"
"934",19472,1,"high",0.4,NA,134,"right","left"
"935",19472,1,"high",0.4,NA,135,"left","left"
"936",19472,1,"high",0.4,NA,136,"left","right"
"937",19472,1,"low",0.85,NA,137,"right","right"
"938",19472,1,"low",0.85,NA,138,"right","left"
"939",19472,1,"low",0.85,NA,139,"left","left"
"940",19472,1,"low",0.85,NA,140,"left","left"
"941",19472,1,"low",0.85,NA,141,"left","left"
"942",19472,1,"low",0.85,NA,142,"left","left"
"943",19472,1,"low",0.85,NA,143,"left","left"
"944",19472,1,"low",0.85,NA,144,"left","left"
"945",19472,1,"low",0.85,NA,145,"left","left"
"946",19472,1,"low",0.85,NA,146,"left","left"
"947",19472,1,"low",0.85,NA,147,"left","left"
"948",19472,1,"low",0.85,NA,148,"left","left"
"949",19472,1,"low",0.85,NA,149,"left","left"
"950",19472,1,"low",0.85,NA,150,"left","left"
"951",19472,1,"low",0.85,NA,151,"left","left"
"952",19472,1,"low",0.85,NA,152,"left","right"
